Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,anomaly
2022/09/01 00:15,0,8052FB7A0,21418,802FA5830,289.96,US Dollar,289.96,US Dollar,Credit Card,0,1
2022/09/01 00:21,24842,805614560,24842,805614560,1929.9,US Dollar,1929.9,US Dollar,Reinvestment,0,1
2022/09/01 00:23,25932,8056145B0,25932,8056145B0,797.12,US Dollar,797.12,US Dollar,Reinvestment,0,1
2022/09/01 00:06,28474,805ACF300,28474,805ACF300,4.27,US Dollar,4.27,US Dollar,Reinvestment,0,1
2022/09/01 00:08,28348,805ACF350,28348,805ACF350,21.78,US Dollar,21.78,US Dollar,Reinvestment,0,1
2022/09/01 00:01,23435,805ACF3A0,28781,816FEBD70,6.66,US Dollar,6.66,US Dollar,Credit Card,0,1
2022/09/01 00:13,14992,805ACF3F0,213595,843A39440,3.97,US Dollar,3.97,US Dollar,Credit Card,0,1
2022/09/01 00:03,13347,805ACF440,13347,805ACF440,12.91,US Dollar,12.91,US Dollar,Reinvestment,0,1
2022/09/01 00:03,0,8000474C0,0,8000474C0,11.21,US Dollar,11.21,US Dollar,Reinvestment,0,1
2022/09/01 00:16,0,800047930,0,800047930,169390.13,US Dollar,169390.13,US Dollar,Reinvestment,0,1
2022/09/01 00:02,20,80006DDA0,20,80006DDA0,1064597.11,US Dollar,1064597.11,US Dollar,Reinvestment,0,1
2022/09/01 00:00,0,80006DFE0,0,80006DFE0,19.18,US Dollar,19.18,US Dollar,Reinvestment,0,1
2022/09/01 00:12,0,80006C140,0,80006C140,23.48,US Dollar,23.48,US Dollar,Reinvestment,0,1
2022/09/01 00:27,20,80006E620,20,80006E620,163068.64,US Dollar,163068.64,US Dollar,Reinvestment,0,1
2022/09/01 00:10,20,80006EE60,20,80006EE60,6.42,US Dollar,6.42,US Dollar,Reinvestment,0,1
2022/09/01 00:20,20,80006F6A0,20,80006F6A0,982289.26,US Dollar,982289.26,US Dollar,Reinvestment,0,1
2022/09/01 00:13,20,80006F6A0,20,80006F6A0,11.24,US Dollar,11.24,US Dollar,Reinvestment,0,1
2022/09/01 00:20,11,80006FD60,11,80006FD60,104583.9,US Dollar,104583.9,US Dollar,Reinvestment,0,1
2022/09/01 00:19,20,8000703B0,20,8000703B0,167.41,US Dollar,167.41,US Dollar,Cheque,0,1
2022/09/01 00:14,20,8000703B0,20,8000703B0,401.34,US Dollar,401.34,US Dollar,Cash,0,1
2022/09/01 00:03,20,800070770,20,800070770,205634.52,US Dollar,205634.52,US Dollar,Reinvestment,0,1
2022/09/01 00:14,20,800070AC0,20,800070AC0,87647.49,US Dollar,87647.49,US Dollar,Reinvestment,0,1
2022/09/01 00:03,70,100428660,20,800070AC0,5105.92,US Dollar,5105.92,US Dollar,Cheque,0,1
2022/09/01 00:06,11,800070E40,11,800070E40,468351.35,US Dollar,468351.35,US Dollar,Reinvestment,0,1
2022/09/01 00:22,11,8000711E0,11,8000711E0,1135598.87,US Dollar,1135598.87,US Dollar,Reinvestment,0,1
2022/09/01 00:22,20,80006E2D0,20,80006E2D0,8.96,US Dollar,8.96,US Dollar,Reinvestment,0,1
2022/09/01 00:01,0,8000719B0,0,8000719B0,17817.54,US Dollar,17817.54,US Dollar,Reinvestment,0,1
2022/09/01 00:24,0,800071D50,0,800071D50,18.48,US Dollar,18.48,US Dollar,Reinvestment,0,1
2022/09/01 00:06,11,800072260,11,800072260,24.37,US Dollar,24.37,US Dollar,Reinvestment,0,1
2022/09/01 00:07,0,800072650,0,800072650,1048472.01,US Dollar,1048472.01,US Dollar,Reinvestment,0,1
2022/09/01 00:19,0,800072CD0,0,800072CD0,7100.75,US Dollar,7100.75,US Dollar,Reinvestment,0,1
2022/09/01 00:11,20,80006F650,20,80006F650,5.65,US Dollar,5.65,US Dollar,Reinvestment,0,1
2022/09/01 00:12,0,800073470,0,800073470,23.06,US Dollar,23.06,US Dollar,Reinvestment,0,1
2022/09/01 00:07,20,800073D00,20,800073D00,10.32,US Dollar,10.32,US Dollar,Reinvestment,0,1
2022/09/01 00:11,0,800073EF0,0,800073EF0,22.13,US Dollar,22.13,US Dollar,Reinvestment,0,1
2022/09/01 00:05,11,800074100,11,800074100,416110.6,US Dollar,416110.6,US Dollar,Reinvestment,0,1
2022/09/01 00:13,0,800074710,0,800074710,84564.74,US Dollar,84564.74,US Dollar,Reinvestment,0,1
2022/09/01 00:21,11,800075790,11,800075790,109268.41,US Dollar,109268.41,US Dollar,Reinvestment,0,1
2022/09/01 00:10,0,800075A10,0,800075A10,4674040.07,US Dollar,4674040.07,US Dollar,Reinvestment,0,1
2022/09/01 00:08,0,800076160,0,800076160,2170909.63,US Dollar,2170909.63,US Dollar,Reinvestment,0,1
2022/09/01 00:24,11,8000764B0,11,8000764B0,74481.06,US Dollar,74481.06,US Dollar,Reinvestment,0,1
2022/09/01 00:18,11,800076A80,11,800076A80,8.84,US Dollar,8.84,US Dollar,Reinvestment,0,1
2022/09/01 00:26,20,8000777B0,20,8000777B0,8226589.93,US Dollar,8226589.93,US Dollar,Reinvestment,0,1
2022/09/01 00:29,0,800077B00,0,800077B00,14181689.79,US Dollar,14181689.79,US Dollar,Reinvestment,0,1
2022/09/01 00:12,0,800105DB0,0,800105DB0,22.68,US Dollar,22.68,US Dollar,Reinvestment,0,1
2022/09/01 00:18,11,800105610,11,800105610,5174.24,US Dollar,5174.24,US Dollar,Reinvestment,0,1
2022/09/01 00:18,20,800105230,20,800105230,12.62,US Dollar,12.62,US Dollar,Reinvestment,0,1
2022/09/01 00:28,20,800105280,214285,837615AB0,48.58,US Dollar,48.58,US Dollar,Credit Card,0,1
2022/09/01 00:27,0,800104F90,0,800104F90,614545.68,US Dollar,614545.68,US Dollar,Reinvestment,0,1
2022/09/01 00:12,0,800104FE0,0,800104FE0,2548.75,US Dollar,2548.75,US Dollar,Reinvestment,0,1
2022/09/01 00:11,20,8001065A0,20,8001065A0,7.25,US Dollar,7.25,US Dollar,Reinvestment,0,1
2022/09/01 00:16,20,800106EE0,20,800106EE0,105352.58,US Dollar,105352.58,US Dollar,Reinvestment,0,1
2022/09/01 00:06,20,80006E620,0,800110520,369.13,US Dollar,369.13,US Dollar,Cheque,0,1
2022/09/01 00:27,20,80006E620,0,800110520,43.69,US Dollar,43.69,US Dollar,Credit Card,0,1
2022/09/01 00:10,1208,800116130,1208,800116130,3263.75,US Dollar,3263.75,US Dollar,Reinvestment,0,1
2022/09/01 00:04,11,800115E20,11,800115E20,19.73,US Dollar,19.73,US Dollar,Reinvestment,0,1
2022/09/01 00:21,0,800116090,0,800116090,23.39,US Dollar,23.39,US Dollar,Reinvestment,0,1
2022/09/01 00:22,0,800072CD0,0,800117F00,7877.56,US Dollar,7877.56,US Dollar,Cheque,0,1
2022/09/01 00:01,0,800072CD0,0,800117F00,194.79,US Dollar,194.79,US Dollar,ACH,0,1
2022/09/01 00:02,0,800117F00,0,800117F00,5.53,US Dollar,5.53,US Dollar,Reinvestment,0,1
2022/09/01 00:16,0,800118920,0,800118920,3247.73,US Dollar,3247.73,US Dollar,Reinvestment,0,1
2022/09/01 00:04,0,800118920,1208,8001188D0,20327.04,US Dollar,20327.04,US Dollar,Cheque,0,1
2022/09/01 00:09,0,800118920,1208,8001188D0,5413.52,US Dollar,5413.52,US Dollar,Cash,0,1
2022/09/01 00:12,0,800118920,1208,8001188D0,4228.57,US Dollar,4228.57,US Dollar,Wire,0,1
2022/09/01 00:28,20,80006EE60,0,800119610,39069.15,US Dollar,39069.15,US Dollar,Cheque,0,1
2022/09/01 00:12,20,80006EE60,0,800119610,14034.43,US Dollar,14034.43,US Dollar,Credit Card,0,1
2022/09/01 00:04,20,80006EE60,0,800119610,67628.53,US Dollar,67628.53,US Dollar,ACH,0,1
2022/09/01 00:12,20,80006EE60,0,800119610,29882.65,US Dollar,29882.65,US Dollar,Wire,0,1
2022/09/01 00:19,70,100428660,11,80011A830,1134.48,US Dollar,1134.48,US Dollar,Cheque,0,1
2022/09/01 00:12,70,100428660,11,80011A830,4145.21,US Dollar,4145.21,US Dollar,Cash,0,1
2022/09/01 00:25,0,80011AB50,0,80011AB50,181949.65,US Dollar,181949.65,US Dollar,Reinvestment,0,1
2022/09/01 00:19,0,80011B1C0,0,80011B1C0,502530.4,US Dollar,502530.4,US Dollar,Reinvestment,0,1
2022/09/01 00:27,20,80011A5F0,20,80011A5F0,11824.7,US Dollar,11824.7,US Dollar,Reinvestment,0,1
2022/09/01 00:24,11,80011B410,11,80011B410,7662.97,US Dollar,7662.97,US Dollar,Reinvestment,0,1
2022/09/01 00:10,20,800119E40,20,800119E40,9.74,US Dollar,9.74,US Dollar,Reinvestment,0,1
2022/09/01 00:12,11,80011B410,11,80011B410,19.83,US Dollar,19.83,US Dollar,Reinvestment,0,1
2022/09/01 00:02,20,80011C4B0,20,80011C4B0,92470.11,US Dollar,92470.11,US Dollar,Reinvestment,0,1
2022/09/01 00:08,20,80006DDA0,20,80011C4B0,2242.14,US Dollar,2242.14,US Dollar,Cheque,0,1
2022/09/01 00:14,20,80006DDA0,20,80011C4B0,868.27,US Dollar,868.27,US Dollar,Credit Card,0,1
2022/09/01 00:07,0,80011C8C0,0,80011C8C0,24.69,US Dollar,24.69,US Dollar,Reinvestment,0,1
2022/09/01 00:29,214,80011CC70,214,80011CC70,7299.45,US Dollar,7299.45,US Dollar,Reinvestment,0,1
2022/09/01 00:15,0,80011D200,0,80011D200,271.73,US Dollar,271.73,US Dollar,Reinvestment,0,1
2022/09/01 00:01,3213,80011D820,3213,80011D820,5272.41,US Dollar,5272.41,US Dollar,Reinvestment,0,1
2022/09/01 00:26,0,80010E900,1208,80011CC20,4220.87,US Dollar,4220.87,US Dollar,Cheque,0,1
2022/09/01 00:00,0,80010E900,1208,80011CC20,1199.83,US Dollar,1199.83,US Dollar,Cash,0,1
2022/09/01 00:17,11,80011D5D0,1208,80011BFD0,579762.84,US Dollar,579762.84,US Dollar,Cheque,0,1
2022/09/01 00:07,11,80011D5D0,1208,80011BFD0,11008.14,US Dollar,11008.14,US Dollar,Credit Card,0,1
2022/09/01 00:07,0,800117D10,0,800117D10,14.15,US Dollar,14.15,US Dollar,Reinvestment,0,1
2022/09/01 00:29,214,80011D160,214,80011D160,24.93,US Dollar,24.93,US Dollar,Reinvestment,0,1
2022/09/01 00:12,0,80011D960,7061,8052308D0,149.77,US Dollar,149.77,US Dollar,Credit Card,0,1
2022/09/01 00:25,20,800126870,20,800126870,20.38,US Dollar,20.38,US Dollar,Reinvestment,0,1
2022/09/01 00:02,0,80012A3B0,0,80012A3B0,20641.77,US Dollar,20641.77,US Dollar,Reinvestment,0,1
2022/09/01 00:01,20,800140D10,20,800140D10,2360.46,US Dollar,2360.46,US Dollar,Reinvestment,0,1
2022/09/01 00:02,70,100428660,0,800140C20,135590.25,US Dollar,135590.25,US Dollar,Cheque,0,1
2022/09/01 00:12,1208,800140820,1208,800140820,3732981.37,US Dollar,3732981.37,US Dollar,Reinvestment,0,1
2022/09/01 00:12,0,8001405B0,0,8001405B0,18.27,US Dollar,18.27,US Dollar,Reinvestment,0,1
2022/09/01 00:11,0,800145020,0,800145020,2007945.38,US Dollar,2007945.38,US Dollar,Reinvestment,0,1
2022/09/01 00:26,20,800147D90,20,800147D90,5736.77,US Dollar,5736.77,US Dollar,Reinvestment,0,1
2022/09/01 00:08,3202,800147DE0,3202,800147DE0,4315.85,US Dollar,4315.85,US Dollar,Reinvestment,0,1
2022/09/01 00:15,0,800148380,0,800148380,22.3,US Dollar,22.3,US Dollar,Reinvestment,0,1
2022/09/01 00:08,214,800148960,214,800148960,57687.92,US Dollar,57687.92,US Dollar,Reinvestment,0,1
2022/09/01 00:21,214,800148960,214,800148960,8.71,US Dollar,8.71,US Dollar,Reinvestment,0,1
2022/09/01 00:08,20,800147A60,20,800147A60,1939191.67,US Dollar,1939191.67,US Dollar,Reinvestment,0,1
2022/09/01 00:15,20,800147A60,20,800147A60,5.0,US Dollar,5.0,US Dollar,Reinvestment,0,1
2022/09/01 00:15,214,800147B50,214,800147B50,24.24,US Dollar,24.24,US Dollar,Reinvestment,0,1
2022/09/01 00:07,214,80014B460,214,80014B460,40392.41,US Dollar,40392.41,US Dollar,Reinvestment,0,1
2022/09/01 00:08,11,80014B220,11,80014B220,356462.28,US Dollar,356462.28,US Dollar,Reinvestment,0,1
2022/09/01 00:29,70,100428660,11,80014B220,43238.58,US Dollar,43238.58,US Dollar,Cheque,0,1
2022/09/01 00:08,70,100428660,11,80014B220,5235.49,US Dollar,5235.49,US Dollar,Credit Card,0,1
2022/09/01 00:00,70,100428660,11,80014B220,112287.26,US Dollar,112287.26,US Dollar,Cash,0,1
2022/09/01 00:01,3204,80014B8B0,3204,80014B8B0,483.62,US Dollar,483.62,US Dollar,Reinvestment,0,1
2022/09/01 00:07,11,800075DD0,11,800075DD0,22.86,US Dollar,22.86,US Dollar,Reinvestment,0,1
2022/09/01 00:11,11,80015C450,11,80015C450,5.37,US Dollar,5.37,US Dollar,Reinvestment,0,1
2022/09/01 00:09,0,80017B800,0,80017B800,1814745.1,US Dollar,1814745.1,US Dollar,Reinvestment,0,1
2022/09/01 00:01,11,80017B940,11,80017B940,1356.4,US Dollar,1356.4,US Dollar,Reinvestment,0,1
2022/09/01 00:21,3257,80017B9E0,3257,80017B9E0,10887.87,US Dollar,10887.87,US Dollar,Reinvestment,0,1
2022/09/01 00:01,3257,80017BAD0,3257,80017BAD0,8301.74,US Dollar,8301.74,US Dollar,Reinvestment,0,1
2022/09/01 00:21,20,80017BB70,20,80017BB70,334.1,US Dollar,334.1,US Dollar,Reinvestment,0,1
2022/09/01 00:23,214,80017BF30,214,80017BF30,1826.89,US Dollar,1826.89,US Dollar,Reinvestment,0,1
2022/09/01 00:22,11,80017C020,11,80017C020,196.2,US Dollar,196.2,US Dollar,Reinvestment,0,1
2022/09/01 00:14,1208,80017C1F0,1208,80017C1F0,2457.56,US Dollar,2457.56,US Dollar,Reinvestment,0,1
2022/09/01 00:05,11,80017B940,11,80017B940,18.78,US Dollar,18.78,US Dollar,Reinvestment,0,1
2022/09/01 00:09,20,80017BB70,20,80017BB70,12.75,US Dollar,12.75,US Dollar,Reinvestment,0,1
2022/09/01 00:24,3257,80017AE10,3257,80017AE10,6164.22,US Dollar,6164.22,US Dollar,Reinvestment,0,1
2022/09/01 00:24,3196,80017B090,3196,80017B090,981.68,US Dollar,981.68,US Dollar,Reinvestment,0,1
2022/09/01 00:08,1208,80017B0E0,1208,80017B0E0,7522.69,US Dollar,7522.69,US Dollar,Reinvestment,0,1
2022/09/01 00:28,0,80017B220,0,80017B220,6093.78,US Dollar,6093.78,US Dollar,Reinvestment,0,1
2022/09/01 00:17,20,80017B270,20,80017B270,3282.67,US Dollar,3282.67,US Dollar,Reinvestment,0,1
2022/09/01 00:29,20,800074E90,20,800074E90,14.75,US Dollar,14.75,US Dollar,Reinvestment,0,1
2022/09/01 00:15,20,80018BD20,20,80018BD20,341267.13,US Dollar,341267.13,US Dollar,Reinvestment,0,1
2022/09/01 00:04,214,80018BFC0,214,80018BFC0,224917.6,US Dollar,224917.6,US Dollar,Reinvestment,0,1
2022/09/01 00:03,3260,80018C8E0,20,80018C9D0,13273.72,US Dollar,13273.72,US Dollar,ACH,0,1
2022/09/01 00:04,2310,800190EB0,2310,800190EB0,26295.04,US Dollar,26295.04,US Dollar,Reinvestment,0,1
2022/09/01 00:24,11,8001916D0,11,8001916D0,910805.85,US Dollar,910805.85,US Dollar,Reinvestment,0,1
2022/09/01 00:12,3213,800195290,3213,800195290,14573.51,US Dollar,14573.51,US Dollar,Reinvestment,0,1
2022/09/01 00:17,11,800194AF0,11,800194AF0,300.61,US Dollar,300.61,US Dollar,Reinvestment,0,1
2022/09/01 00:03,214,800195B00,214,800195B00,2655.95,US Dollar,2655.95,US Dollar,Reinvestment,0,1
2022/09/01 00:12,3305,800195C40,11,800194AF0,298.83,US Dollar,298.83,US Dollar,ACH,0,1
2022/09/01 00:29,11,800194A50,227535,84A983250,25.14,US Dollar,25.14,US Dollar,Credit Card,0,1
2022/09/01 00:14,11,800194AF0,11,800194AF0,10.2,US Dollar,10.2,US Dollar,Reinvestment,0,1
2022/09/01 00:03,214,800195B00,214,800195B00,9.59,US Dollar,9.59,US Dollar,Reinvestment,0,1
2022/09/01 00:09,11,800195C90,11848,80A0D5380,11.74,US Dollar,11.74,US Dollar,Credit Card,0,1
2022/09/01 00:06,11,8001916D0,1208,800196F00,99.38,US Dollar,99.38,US Dollar,Cheque,0,1
2022/09/01 00:17,11,8001916D0,1208,800196F00,774.24,US Dollar,774.24,US Dollar,Credit Card,0,1
2022/09/01 00:14,0,800197450,0,800197450,100007.13,US Dollar,100007.13,US Dollar,Reinvestment,0,1
2022/09/01 00:10,11,80011A830,20,8001977F0,3934.53,US Dollar,3934.53,US Dollar,Cheque,0,1
2022/09/01 00:14,11,80011A830,20,8001977F0,2856.81,US Dollar,2856.81,US Dollar,Credit Card,0,1
2022/09/01 00:13,3196,8001910B0,3196,8001910B0,9252.37,US Dollar,9252.37,US Dollar,Reinvestment,0,1
2022/09/01 00:26,3260,8001912E0,3260,8001912E0,1099.04,US Dollar,1099.04,US Dollar,Reinvestment,0,1
2022/09/01 00:28,20,800193E70,11,800191380,4669328.0,US Dollar,4669328.0,US Dollar,Cheque,0,1
2022/09/01 00:09,3204,800191490,3204,800191490,498.9,US Dollar,498.9,US Dollar,Reinvestment,0,1
2022/09/01 00:14,0,800191BB0,0,800191BB0,25077.96,US Dollar,25077.96,US Dollar,Reinvestment,0,1
2022/09/01 00:26,214,800191FB0,214,800191FB0,161.47,US Dollar,161.47,US Dollar,Reinvestment,0,1
2022/09/01 00:16,2310,800192050,2310,800192050,10396.57,US Dollar,10396.57,US Dollar,Reinvestment,0,1
2022/09/01 00:05,0,800193030,0,800193030,356.18,US Dollar,356.18,US Dollar,Reinvestment,0,1
2022/09/01 00:00,20,800193170,20,800193170,1104.8,US Dollar,1104.8,US Dollar,Reinvestment,0,1
2022/09/01 00:22,20,800193930,20,800193930,44061.94,US Dollar,44061.94,US Dollar,Reinvestment,0,1
2022/09/01 00:07,20,800193A20,20,800193A20,16315.79,US Dollar,16315.79,US Dollar,Reinvestment,0,1
2022/09/01 00:12,3305,800193A70,3305,800193A70,951.94,US Dollar,951.94,US Dollar,Reinvestment,0,1
2022/09/01 00:22,0,800193E20,0,800193E20,4372929.78,US Dollar,4372929.78,US Dollar,Reinvestment,0,1
2022/09/01 00:12,0,800194050,0,800194050,101.76,US Dollar,101.76,US Dollar,Reinvestment,0,1
2022/09/01 00:06,20,800194190,20,800194190,19835.11,US Dollar,19835.11,US Dollar,Reinvestment,0,1
2022/09/01 00:28,0,800190B80,20,8001967B0,5349014.0,US Dollar,5349014.0,US Dollar,Cheque,0,1
2022/09/01 00:13,2310,8001979C0,2310,8001979C0,7098.83,US Dollar,7098.83,US Dollar,Reinvestment,0,1
2022/09/01 00:16,20,800198390,20,800198390,504.93,US Dollar,504.93,US Dollar,Reinvestment,0,1
2022/09/01 00:15,11,80006E8A0,214,800191FB0,4041.29,US Dollar,4041.29,US Dollar,Cheque,0,1
2022/09/01 00:12,11,80006E8A0,214,800191FB0,2599.32,US Dollar,2599.32,US Dollar,Credit Card,0,1
2022/09/01 00:05,0,800190C20,0,800190C20,12.87,US Dollar,12.87,US Dollar,Reinvestment,0,1
2022/09/01 00:09,11,800191380,243187,82A421910,108.38,US Dollar,108.38,US Dollar,Credit Card,0,1
2022/09/01 00:25,20,800191DD0,2192659,84E53AA50,19.59,US Dollar,19.59,US Dollar,Credit Card,0,1
2022/09/01 00:19,2310,800192050,2310,800192050,13.38,US Dollar,13.38,US Dollar,Reinvestment,0,1
2022/09/01 00:15,0,800193030,0,800193030,19.59,US Dollar,19.59,US Dollar,Reinvestment,0,1
2022/09/01 00:16,20,800193170,20,800193170,21.39,US Dollar,21.39,US Dollar,Reinvestment,0,1
2022/09/01 00:24,20,8001933A0,20,8001933A0,9.07,US Dollar,9.07,US Dollar,Reinvestment,0,1
2022/09/01 00:03,0,800193E20,0,800193E20,15.79,US Dollar,15.79,US Dollar,Reinvestment,0,1
2022/09/01 00:13,20,8001967B0,37293,833B26720,2.36,US Dollar,2.36,US Dollar,Credit Card,0,1
2022/09/01 00:23,20,800198390,20,800198390,16.53,US Dollar,16.53,US Dollar,Reinvestment,0,1
2022/09/01 00:01,11,80019AD90,11,80019AD90,878037.74,US Dollar,878037.74,US Dollar,Reinvestment,0,1
2022/09/01 00:27,0,80011AB50,11,80019AD90,19372.44,US Dollar,19372.44,US Dollar,Cheque,0,1
2022/09/01 00:22,0,80011AB50,11,80019AD90,8569.44,US Dollar,8569.44,US Dollar,Credit Card,0,1
2022/09/01 00:16,0,80011AB50,11,80019AD90,1027.12,US Dollar,1027.12,US Dollar,Cash,0,1
2022/09/01 00:25,20,800190080,20,800190080,452.67,US Dollar,452.67,US Dollar,Reinvestment,0,1
2022/09/01 00:26,11,80019B7E0,11,80019B7E0,260879.68,US Dollar,260879.68,US Dollar,Reinvestment,0,1
2022/09/01 00:28,11,8001B0620,11,8001B0620,10.4,US Dollar,10.4,US Dollar,Reinvestment,0,1
2022/09/01 00:14,214,8001C9410,214,8001C9410,1608.27,US Dollar,1608.27,US Dollar,Reinvestment,0,1
2022/09/01 00:08,0,8001C9630,0,8001C9630,2046.35,US Dollar,2046.35,US Dollar,Reinvestment,0,1
2022/09/01 00:03,2310,8001CEE90,2310,8001CEE90,12996548.01,US Dollar,12996548.01,US Dollar,Reinvestment,0,1
2022/09/01 00:21,1208,8001CF800,1208,8001CF800,6.2,US Dollar,6.2,US Dollar,Reinvestment,0,1
2022/09/01 00:26,3218,8001CF310,3218,8001CF310,48256.05,US Dollar,48256.05,US Dollar,Reinvestment,0,1
2022/09/01 00:06,214,8001D3130,214,8001D3130,994317.1,US Dollar,994317.1,US Dollar,Reinvestment,0,1
2022/09/01 00:12,2310,8001D37A0,2310,8001D37A0,35089.5,US Dollar,35089.5,US Dollar,Reinvestment,0,1
2022/09/01 00:06,11,8001D3CF0,11,8001D3CF0,177892.53,US Dollar,177892.53,US Dollar,Reinvestment,0,1
2022/09/01 00:12,0,80012A3B0,20,8001D4830,4216.45,US Dollar,4216.45,US Dollar,Cheque,0,1
2022/09/01 00:19,0,80012A3B0,20,8001D4830,986.96,US Dollar,986.96,US Dollar,Credit Card,0,1
2022/09/01 00:19,1208,8001D4CD0,1208,8001D4CD0,62840.57,US Dollar,62840.57,US Dollar,Reinvestment,0,1
2022/09/01 00:22,11,800194A50,1208,8001D4CD0,44403.74,US Dollar,44403.74,US Dollar,Cheque,0,1
2022/09/01 00:25,1208,8001D4CD0,1208,8001D4CD0,15.87,US Dollar,15.87,US Dollar,Reinvestment,0,1
2022/09/01 00:25,0,800117F00,0,8001D5830,32541.6,US Dollar,32541.6,US Dollar,Cheque,0,1
2022/09/01 00:16,0,800117F00,0,8001D5830,21785.13,US Dollar,21785.13,US Dollar,Credit Card,0,1
2022/09/01 00:23,0,800117F00,0,8001D5830,6563.66,US Dollar,6563.66,US Dollar,ACH,0,1
2022/09/01 00:03,0,800117F00,0,8001D5830,17702.63,US Dollar,17702.63,US Dollar,Wire,0,1
2022/09/01 00:25,214,80014B410,214,80014B410,492012.83,US Dollar,492012.83,US Dollar,Reinvestment,0,1
2022/09/01 00:06,2310,8001D5640,2310,8001D5640,1723.48,US Dollar,1723.48,US Dollar,Reinvestment,0,1
2022/09/01 00:11,0,800076D70,2310,8001D6070,4663.96,US Dollar,4663.96,US Dollar,Cheque,0,1
2022/09/01 00:04,0,800076D70,2310,8001D6070,4343.7,US Dollar,4343.7,US Dollar,Credit Card,0,1
2022/09/01 00:22,11,8001D5BC0,11,8001D5BC0,3.18,US Dollar,3.18,US Dollar,Reinvestment,0,1
2022/09/01 00:28,11,8001D85E0,11,8001D85E0,620705.67,US Dollar,620705.67,US Dollar,Reinvestment,0,1
2022/09/01 00:13,214,8001D9820,214,8001D9820,30640.85,US Dollar,30640.85,US Dollar,Reinvestment,0,1
2022/09/01 00:15,20,8001D8D00,20,8001D8D00,304.41,US Dollar,304.41,US Dollar,Reinvestment,0,1
2022/09/01 00:04,3202,8001D9140,3202,8001D9140,8750.66,US Dollar,8750.66,US Dollar,Reinvestment,0,1
2022/09/01 00:19,11,8001D95E0,11,8001D95E0,2273.71,US Dollar,2273.71,US Dollar,Reinvestment,0,1
2022/09/01 00:19,0,8001D9C30,0,8001D9C30,23324.58,US Dollar,23324.58,US Dollar,Reinvestment,0,1
2022/09/01 00:08,11,8001DA5B0,11,8001DA5B0,5212.25,US Dollar,5212.25,US Dollar,Reinvestment,0,1
2022/09/01 00:07,214,8001D93B0,214,8001D93B0,16.34,US Dollar,16.34,US Dollar,Reinvestment,0,1
2022/09/01 00:15,2310,8001D94F0,2310,8001D94F0,3.54,US Dollar,3.54,US Dollar,Reinvestment,0,1
2022/09/01 00:29,20,8001D9A70,23312,81197E050,7.71,US Dollar,7.71,US Dollar,Credit Card,0,1
2022/09/01 00:08,20,8001DBB60,20,8001DBB60,51307.25,US Dollar,51307.25,US Dollar,Reinvestment,0,1
2022/09/01 00:01,20,8001DBB60,20,8001DBB60,4.82,US Dollar,4.82,US Dollar,Reinvestment,0,1
2022/09/01 00:23,20,8001DC210,20,8001DC210,142091.36,US Dollar,142091.36,US Dollar,Reinvestment,0,1
2022/09/01 00:24,2310,8001DC5B0,2310,8001DC5B0,21.33,US Dollar,21.33,US Dollar,Reinvestment,0,1
2022/09/01 00:11,3217,8001D2930,3217,8001D2930,21954.84,US Dollar,21954.84,US Dollar,Reinvestment,0,1
2022/09/01 00:10,11,8001D29D0,11,8001D29D0,1844.19,US Dollar,1844.19,US Dollar,Reinvestment,0,1
2022/09/01 00:28,3196,8001D2EF0,3196,8001D2EF0,19751.44,US Dollar,19751.44,US Dollar,Reinvestment,0,1
2022/09/01 00:06,1208,8001D4F90,1208,8001D4F90,6249.77,US Dollar,6249.77,US Dollar,Reinvestment,0,1
2022/09/01 00:12,3257,8001D83A0,3257,8001D83A0,13659.49,US Dollar,13659.49,US Dollar,Reinvestment,0,1
2022/09/01 00:20,11,8001D29D0,11,8001D29D0,20.99,US Dollar,20.99,US Dollar,Reinvestment,0,1
2022/09/01 00:22,2310,8001D2B10,2310,8001D2B10,20.81,US Dollar,20.81,US Dollar,Reinvestment,0,1
2022/09/01 00:21,0,8001D2C50,1106080,84040B200,2.89,US Dollar,2.89,US Dollar,Credit Card,0,1
2022/09/01 00:05,2310,8001D3FE0,2310,8001D3FE0,18.96,US Dollar,18.96,US Dollar,Reinvestment,0,1
2022/09/01 00:10,20,8001D4F40,20,8001D4F40,20.08,US Dollar,20.08,US Dollar,Reinvestment,0,1
2022/09/01 00:03,20,8001DB170,20,8001DB170,8.71,US Dollar,8.71,US Dollar,Reinvestment,0,1
2022/09/01 00:13,0,8001E7420,0,8001E7420,193399.03,US Dollar,193399.03,US Dollar,Reinvestment,0,1
2022/09/01 00:17,0,8001E7420,0,8001E7420,6.69,US Dollar,6.69,US Dollar,Reinvestment,0,1
2022/09/01 00:04,20,8001E7EB0,20,8001E7EB0,29655.21,US Dollar,29655.21,US Dollar,Reinvestment,0,1
2022/09/01 00:02,1208,800140820,20,8001E7EB0,8564550.99,US Dollar,8564550.99,US Dollar,Cheque,0,1
2022/09/01 00:11,1208,800140820,20,8001E7EB0,10696.6,US Dollar,10696.6,US Dollar,Credit Card,0,1
2022/09/01 00:23,1208,800140820,20,8001E7EB0,5912282.29,US Dollar,5912282.29,US Dollar,ACH,0,1
